customer_id,sim_id,handset_id,activated_at,deactivated_at,status,company_name
CUST_009,SIM0003722,H77909273,2024-12-06 00:00:00,,active,OtherCo Ltd
CUST_002,SIM0005857,H10506454,2024-04-21 00:00:00,,active,GlobalNet Communications
CUST_003,SIM0006432,H17667455,2023-11-27 00:00:00,,active,Britannia Mobile Ltd
CUST_017,SIM0008642,H95574214,2023-07-14 00:00:00,,active,OtherCo Ltd
CUST_013,SIM0005322,H18602532,2023-10-23 00:00:00,,suspended,OtherCo Ltd
CUST_019,SIM0005568,H25003822,2023-02-03 00:00:00,2023-05-20 00:00:00,active,OtherCo Ltd
CUST_020,SIM0010274,H29639328,2023-06-09 00:00:00,,active,OtherCo Ltd
CUST_020,SIM0005399,H50915886,2023-12-26 00:00:00,,active,OtherCo Ltd
CUST_018,SIM0001499,H37609091,2023-04-26 00:00:00,,active,OtherCo Ltd
CUST_018,SIM0004837,H54750177,2023-06-29 00:00:00,,active,OtherCo Ltd
CUST_008,SIM0001280,H28095780,2025-01-28 00:00:00,,active,OtherCo Ltd
CUST_001,SIM0002657,H74720266,2024-03-27 00:00:00,,suspended,TelecomOne PLC
CUST_024,SIM0008276,H53708812,2024-12-15 00:00:00,,active,OtherCo Ltd
CUST_018,SIM0000130,H76619055,2025-04-06 00:00:00,,active,OtherCo Ltd
CUST_019,SIM0002260,H11587521,2023-12-03 00:00:00,,active,OtherCo Ltd
CUST_009,SIM0011873,H14802556,2024-04-16 00:00:00,2025-02-06 00:00:00,active,OtherCo Ltd
CUST_010,SIM0004957,H64533333,2024-06-27 00:00:00,,active,OtherCo Ltd
CUST_001,SIM0010729,H32821457,2024-07-11 00:00:00,,active,TelecomOne PLC
CUST_019,SIM0004329,H35975146,2023-03-31 00:00:00,2023-10-19 00:00:00,active,OtherCo Ltd
CUST_004,SIM0005613,H51457367,2025-04-29 00:00:00,,active,NextWave Telecom
CUST_007,SIM0005719,H88450812,2024-06-09 00:00:00,,active,OtherCo Ltd
CUST_015,SIM0001389,H94600346,2024-10-11 00:00:00,,active,OtherCo Ltd
CUST_010,SIM0008588,H24519593,2023-07-15 00:00:00,,active,OtherCo Ltd
CUST_009,SIM0005372,H53257632,2023-07-31 00:00:00,,active,OtherCo Ltd
CUST_014,SIM0008131,H97082188,2023-09-28 00:00:00,,active,OtherCo Ltd
CUST_010,SIM0007011,H53441618,2023-02-04 00:00:00,,active,OtherCo Ltd
CUST_010,SIM0009975,H65700133,2023-06-11 00:00:00,,active,OtherCo Ltd
CUST_002,SIM0010269,H25290522,2024-09-08 00:00:00,,active,GlobalNet Communications
CUST_001,SIM0002067,H70476585,2023-08-21 00:00:00,,active,TelecomOne PLC
CUST_021,SIM0010591,H62398160,2024-08-10 00:00:00,,active,OtherCo Ltd
CUST_011,SIM0010417,H46894592,2024-06-06 00:00:00,,active,OtherCo Ltd
CUST_012,SIM0011537,H53529987,2024-07-20 00:00:00,,active,OtherCo Ltd
CUST_022,SIM0009708,H27390271,2023-10-25 00:00:00,,active,OtherCo Ltd
CUST_015,SIM0002669,H38932440,2023-09-30 00:00:00,,active,OtherCo Ltd
CUST_015,SIM0004188,H48082388,2025-04-13 00:00:00,,active,OtherCo Ltd
CUST_006,SIM0009512,H51232159,2024-04-05 00:00:00,,active,OtherCo Ltd
CUST_002,SIM0006130,H33225064,2025-02-21 00:00:00,,suspended,GlobalNet Communications
CUST_021,SIM0006955,H94752492,2023-02-06 00:00:00,,suspended,OtherCo Ltd
CUST_015,SIM0002679,H94239781,2024-04-05 00:00:00,,active,OtherCo Ltd
CUST_017,SIM0002275,H27161138,2024-06-03 00:00:00,,active,OtherCo Ltd
CUST_019,SIM0009145,H16627784,2025-04-22 00:00:00,,active,OtherCo Ltd
CUST_008,SIM0011213,H16107361,2025-05-05 00:00:00,,active,OtherCo Ltd
CUST_025,SIM0004286,H72681892,2023-02-25 00:00:00,,active,OtherCo Ltd
CUST_022,SIM0001025,H20446169,2023-01-26 00:00:00,,active,OtherCo Ltd
CUST_017,SIM0000116,H62780654,2024-06-06 00:00:00,,active,OtherCo Ltd
CUST_019,SIM0003701,H93128957,2024-12-17 00:00:00,,active,OtherCo Ltd
CUST_012,SIM0003425,H53633215,2023-12-04 00:00:00,,active,OtherCo Ltd
CUST_024,SIM0003839,H76798603,2025-03-04 00:00:00,,active,OtherCo Ltd
CUST_020,SIM0007750,H92706624,2025-07-03 00:00:00,,active,OtherCo Ltd
CUST_021,SIM0004970,H49946576,2025-04-26 00:00:00,2025-07-22 00:00:00,active,OtherCo Ltd
CUST_022,SIM0010531,H68150953,2024-05-05 00:00:00,,suspended,OtherCo Ltd
CUST_023,SIM0007196,H87901170,2025-06-04 00:00:00,,suspended,OtherCo Ltd
CUST_005,SIM0011281,H25389907,2023-06-29 00:00:00,,active,SkyConnect Wireless
CUST_018,SIM0004570,H88662976,2023-04-17 00:00:00,,active,OtherCo Ltd
CUST_011,SIM0003225,H11043124,2024-08-07 00:00:00,,active,OtherCo Ltd
CUST_014,SIM0007112,H26947710,2024-10-14 00:00:00,,active,OtherCo Ltd
CUST_005,SIM0002692,H41344350,2025-03-09 00:00:00,,active,SkyConnect Wireless
CUST_021,SIM0003516,H98721441,2024-08-18 00:00:00,,active,OtherCo Ltd
CUST_010,SIM0008008,H99242879,2023-05-16 00:00:00,,active,OtherCo Ltd
CUST_006,SIM0009288,H98648510,2023-05-10 00:00:00,2024-01-04 00:00:00,active,OtherCo Ltd
CUST_003,SIM0009175,H18646651,2023-12-27 00:00:00,2024-12-17 00:00:00,active,Britannia Mobile Ltd
CUST_023,SIM0000713,H67938561,2023-09-22 00:00:00,,suspended,OtherCo Ltd
CUST_022,SIM0009582,H78958836,2024-03-01 00:00:00,,suspended,OtherCo Ltd
CUST_001,SIM0004569,H45856245,2024-06-11 00:00:00,,active,TelecomOne PLC
CUST_007,SIM0011618,H67617897,2023-07-24 00:00:00,,active,OtherCo Ltd
CUST_022,SIM0010282,H27949998,2023-11-11 00:00:00,2024-01-30 00:00:00,active,OtherCo Ltd
CUST_022,SIM0009867,H90300392,2024-09-10 00:00:00,,active,OtherCo Ltd
CUST_011,SIM0003968,H81903890,2024-11-15 00:00:00,2024-12-17 00:00:00,active,OtherCo Ltd
CUST_023,SIM0000793,H70616839,2024-04-14 00:00:00,,active,OtherCo Ltd
CUST_010,SIM0000577,H43995776,2023-09-27 00:00:00,,active,OtherCo Ltd
CUST_022,SIM0008120,H83836050,2024-06-15 00:00:00,,active,OtherCo Ltd
CUST_024,SIM0007964,H34791884,2025-04-15 00:00:00,2025-05-24 00:00:00,active,OtherCo Ltd
CUST_010,SIM0001120,H14066620,2024-01-12 00:00:00,,active,OtherCo Ltd
CUST_005,SIM0007782,H77558570,2024-01-22 00:00:00,,active,SkyConnect Wireless
CUST_020,SIM0001290,H63961898,2023-05-18 00:00:00,,active,OtherCo Ltd
CUST_014,SIM0004536,H42079755,2024-12-28 00:00:00,,active,OtherCo Ltd
CUST_004,SIM0002012,H56386947,2025-02-26 00:00:00,,active,NextWave Telecom
CUST_009,SIM0004474,H78698129,2024-06-04 00:00:00,,active,OtherCo Ltd
CUST_009,SIM0011034,H97439681,2024-12-10 00:00:00,,active,OtherCo Ltd
CUST_013,SIM0007802,H40269409,2024-05-30 00:00:00,,active,OtherCo Ltd
CUST_008,SIM0005892,H67271724,2023-07-07 00:00:00,,suspended,OtherCo Ltd
CUST_008,SIM0007547,H78656141,2023-06-05 00:00:00,,active,OtherCo Ltd
CUST_003,SIM0004115,H57331245,2025-03-20 00:00:00,,active,Britannia Mobile Ltd
CUST_014,SIM0003938,H64380501,2023-12-07 00:00:00,,active,OtherCo Ltd
CUST_017,SIM0005830,H95278642,2025-01-06 00:00:00,,active,OtherCo Ltd
CUST_020,SIM0005400,H40486426,2024-10-09 00:00:00,,active,OtherCo Ltd
CUST_023,SIM0007926,H36652599,2024-11-17 00:00:00,,active,OtherCo Ltd
CUST_001,SIM0009805,H12701335,2024-06-06 00:00:00,,active,TelecomOne PLC
CUST_001,SIM0002359,H53368520,2023-06-06 00:00:00,,active,TelecomOne PLC
CUST_007,SIM0009939,H15626098,2024-02-02 00:00:00,,active,OtherCo Ltd
CUST_015,SIM0003170,H94671035,2023-12-18 00:00:00,,active,OtherCo Ltd
CUST_012,SIM0002155,H70445194,2024-06-17 00:00:00,,suspended,OtherCo Ltd
CUST_011,SIM0007090,H29426098,2024-03-24 00:00:00,,active,OtherCo Ltd
CUST_023,SIM0011449,H91202631,2023-07-06 00:00:00,,active,OtherCo Ltd
CUST_020,SIM0003659,H44910385,2023-04-24 00:00:00,,active,OtherCo Ltd
CUST_010,SIM0002569,H72827412,2023-01-23 00:00:00,,active,OtherCo Ltd
CUST_014,SIM0001416,H10407326,2024-02-29 00:00:00,2024-06-28 00:00:00,active,OtherCo Ltd
CUST_023,SIM0006020,H80725653,2024-01-27 00:00:00,,active,OtherCo Ltd
CUST_006,SIM0006309,H30714008,2024-09-18 00:00:00,,suspended,OtherCo Ltd
CUST_006,SIM0007674,H24882112,2024-06-26 00:00:00,,active,OtherCo Ltd
CUST_009,SIM0003965,H11094805,2023-07-15 00:00:00,,active,OtherCo Ltd
CUST_022,SIM0007354,H64844542,2024-09-23 00:00:00,,active,OtherCo Ltd
CUST_020,SIM0006280,H63649835,2023-03-15 00:00:00,,active,OtherCo Ltd
CUST_003,SIM0003149,H85515946,2024-06-30 00:00:00,,active,Britannia Mobile Ltd
CUST_006,SIM0003376,H11049759,2023-04-18 00:00:00,,active,OtherCo Ltd
CUST_022,SIM0008366,H71341361,2024-01-17 00:00:00,,active,OtherCo Ltd
CUST_022,SIM0001909,H41161853,2023-08-17 00:00:00,,suspended,OtherCo Ltd
CUST_008,SIM0006357,H64013899,2025-03-09 00:00:00,,active,OtherCo Ltd
CUST_006,SIM0000648,H97182475,2024-05-08 00:00:00,,active,OtherCo Ltd
CUST_021,SIM0000711,H13381750,2023-01-14 00:00:00,,active,OtherCo Ltd
CUST_022,SIM0003885,H90119431,2023-07-18 00:00:00,,active,OtherCo Ltd
CUST_016,SIM0009930,H31217931,2024-10-16 00:00:00,,active,OtherCo Ltd
CUST_023,SIM0006708,H70967376,2024-08-01 00:00:00,,active,OtherCo Ltd
CUST_002,SIM0010750,H23812681,2025-05-08 00:00:00,,active,GlobalNet Communications
CUST_021,SIM0004168,H27087731,2024-05-16 00:00:00,,active,OtherCo Ltd
CUST_014,SIM0004567,H65082836,2023-07-03 00:00:00,,suspended,OtherCo Ltd
CUST_023,SIM0006701,H11991288,2025-03-21 00:00:00,,active,OtherCo Ltd
CUST_016,SIM0009557,H21503171,2025-07-11 00:00:00,,active,OtherCo Ltd
CUST_005,SIM0006452,H82875423,2025-03-05 00:00:00,,active,SkyConnect Wireless
CUST_020,SIM0003039,H91645557,2024-10-20 00:00:00,,active,OtherCo Ltd
CUST_001,SIM0003246,H84261982,2025-02-24 00:00:00,,active,TelecomOne PLC
CUST_022,SIM0002683,H12265387,2025-07-02 00:00:00,,active,OtherCo Ltd
CUST_001,SIM0007971,H75154758,2023-09-14 00:00:00,,active,TelecomOne PLC
CUST_009,SIM0010496,H91265333,2024-03-05 00:00:00,,active,OtherCo Ltd
CUST_008,SIM0002606,H76411255,2023-11-17 00:00:00,,suspended,OtherCo Ltd
CUST_016,SIM0008869,H58277417,2023-02-11 00:00:00,,suspended,OtherCo Ltd
CUST_023,SIM0005205,H35194213,2023-10-25 00:00:00,,active,OtherCo Ltd
CUST_017,SIM0002497,H69065395,2023-09-11 00:00:00,,active,OtherCo Ltd
CUST_018,SIM0000872,H33957922,2025-04-16 00:00:00,2025-05-25 00:00:00,active,OtherCo Ltd
CUST_018,SIM0005389,H74168709,2024-03-04 00:00:00,,active,OtherCo Ltd
CUST_016,SIM0004822,H67330665,2024-02-10 00:00:00,,active,OtherCo Ltd
CUST_006,SIM0011116,H53669369,2023-03-06 00:00:00,,suspended,OtherCo Ltd
CUST_014,SIM0000508,H14067246,2023-07-24 00:00:00,,active,OtherCo Ltd
CUST_013,SIM0000351,H73704258,2023-02-05 00:00:00,,active,OtherCo Ltd
CUST_025,SIM0001490,H40895803,2025-05-15 00:00:00,,suspended,OtherCo Ltd
CUST_016,SIM0008031,H89062903,2024-07-10 00:00:00,,active,OtherCo Ltd
CUST_021,SIM0004172,H37288772,2024-06-10 00:00:00,,active,OtherCo Ltd
CUST_001,SIM0002878,H46028519,2025-01-17 00:00:00,,suspended,TelecomOne PLC
CUST_023,SIM0010273,H84259155,2023-05-08 00:00:00,2024-04-04 00:00:00,active,OtherCo Ltd
CUST_009,SIM0004716,H87990007,2023-12-13 00:00:00,,active,OtherCo Ltd
CUST_024,SIM0004243,H10584542,2024-05-04 00:00:00,,active,OtherCo Ltd
CUST_005,SIM0008566,H14007384,2024-02-16 00:00:00,,active,SkyConnect Wireless
CUST_018,SIM0008440,H62881924,2025-03-05 00:00:00,,active,OtherCo Ltd
CUST_015,SIM0006301,H58223251,2024-03-03 00:00:00,,active,OtherCo Ltd
CUST_014,SIM0011443,H66734524,2023-08-02 00:00:00,,active,OtherCo Ltd
CUST_004,SIM0009193,H85416949,2025-06-04 00:00:00,,active,NextWave Telecom
CUST_025,SIM0002856,H37115591,2025-06-29 00:00:00,,active,OtherCo Ltd
CUST_011,SIM0007466,H51289913,2023-08-26 00:00:00,2024-01-31 00:00:00,active,OtherCo Ltd
CUST_018,SIM0005557,H48914497,2024-03-07 00:00:00,2024-08-14 00:00:00,active,OtherCo Ltd
CUST_003,SIM0007078,H48793507,2025-01-05 00:00:00,,active,Britannia Mobile Ltd
CUST_003,SIM0011502,H58864373,2023-09-22 00:00:00,,active,Britannia Mobile Ltd
CUST_015,SIM0006775,H77484962,2023-03-27 00:00:00,,active,OtherCo Ltd
CUST_010,SIM0010131,H91968479,2025-05-09 00:00:00,,suspended,OtherCo Ltd
CUST_009,SIM0005576,H18996269,2024-05-25 00:00:00,,active,OtherCo Ltd
CUST_021,SIM0005292,H89484529,2025-05-16 00:00:00,,active,OtherCo Ltd
CUST_005,SIM0003876,H37055909,2023-07-01 00:00:00,,active,SkyConnect Wireless
CUST_004,SIM0004509,H93617244,2025-01-13 00:00:00,,active,NextWave Telecom
CUST_017,SIM0004274,H16937263,2025-07-12 00:00:00,,active,OtherCo Ltd
CUST_005,SIM0000424,H46630411,2023-12-23 00:00:00,,active,SkyConnect Wireless
CUST_004,SIM0009826,H29759900,2024-06-16 00:00:00,,active,NextWave Telecom
CUST_004,SIM0004022,H47984518,2025-01-18 00:00:00,,active,NextWave Telecom
CUST_003,SIM0002810,H23643352,2023-11-12 00:00:00,,active,Britannia Mobile Ltd
CUST_012,SIM0004321,H67503536,2024-05-13 00:00:00,,active,OtherCo Ltd
CUST_018,SIM0000942,H99963342,2024-08-22 00:00:00,,active,OtherCo Ltd
CUST_003,SIM0012179,H80749808,2025-02-19 00:00:00,,active,Britannia Mobile Ltd
CUST_005,SIM0005531,H77728993,2024-12-29 00:00:00,,active,SkyConnect Wireless
CUST_021,SIM0000917,H27723962,2024-01-31 00:00:00,,active,OtherCo Ltd
CUST_021,SIM0002179,H25795175,2023-06-22 00:00:00,,active,OtherCo Ltd
CUST_019,SIM0007880,H27627560,2023-03-01 00:00:00,,active,OtherCo Ltd
CUST_025,SIM0007172,H96240230,2023-06-18 00:00:00,,active,OtherCo Ltd
CUST_012,SIM0004398,H35339402,2024-06-05 00:00:00,2025-04-21 00:00:00,active,OtherCo Ltd
CUST_023,SIM0004080,H68944636,2024-05-04 00:00:00,,active,OtherCo Ltd
CUST_001,SIM0011643,H47940614,2024-03-16 00:00:00,,active,TelecomOne PLC
CUST_021,SIM0005667,H72376179,2023-08-03 00:00:00,,suspended,OtherCo Ltd
CUST_024,SIM0002029,H94445381,2025-07-14 00:00:00,,active,OtherCo Ltd
CUST_010,SIM0003037,H51272768,2024-12-27 00:00:00,,active,OtherCo Ltd
CUST_002,SIM0011050,H23328136,2024-06-24 00:00:00,,suspended,GlobalNet Communications
CUST_009,SIM0000076,H13102327,2024-06-14 00:00:00,,active,OtherCo Ltd
CUST_007,SIM0000689,H12259571,2023-10-18 00:00:00,,active,OtherCo Ltd
CUST_022,SIM0002712,H65024545,2024-09-02 00:00:00,,active,OtherCo Ltd
CUST_023,SIM0011243,H83685526,2024-12-05 00:00:00,,active,OtherCo Ltd
CUST_016,SIM0002980,H45936013,2024-03-30 00:00:00,,active,OtherCo Ltd
CUST_013,SIM0000047,H84513782,2023-08-25 00:00:00,,active,OtherCo Ltd
CUST_003,SIM0005370,H40763882,2023-07-31 00:00:00,,suspended,Britannia Mobile Ltd
CUST_018,SIM0007723,H54117525,2024-01-26 00:00:00,,active,OtherCo Ltd
CUST_007,SIM0007006,H15506981,2025-03-20 00:00:00,,active,OtherCo Ltd
CUST_018,SIM0000044,H64817712,2023-10-12 00:00:00,,suspended,OtherCo Ltd
CUST_017,SIM0009741,H71084916,2023-11-30 00:00:00,,active,OtherCo Ltd
CUST_019,SIM0006814,H77579432,2024-06-29 00:00:00,,active,OtherCo Ltd
CUST_015,SIM0002063,H37349166,2025-03-12 00:00:00,,active,OtherCo Ltd
CUST_022,SIM0002824,H34127512,2023-08-01 00:00:00,,active,OtherCo Ltd
CUST_018,SIM0007601,H46596990,2023-01-30 00:00:00,,active,OtherCo Ltd
CUST_022,SIM0001467,H71647167,2024-03-10 00:00:00,,active,OtherCo Ltd
CUST_012,SIM0007907,H76068986,2024-01-04 00:00:00,,active,OtherCo Ltd
CUST_013,SIM0009948,H77196822,2023-03-17 00:00:00,,active,OtherCo Ltd
CUST_011,SIM0006977,H35460878,2024-07-13 00:00:00,,active,OtherCo Ltd
CUST_001,SIM0000958,H11162963,2023-01-27 00:00:00,,active,TelecomOne PLC
CUST_007,SIM0002513,H65576422,2023-11-20 00:00:00,,active,OtherCo Ltd
CUST_013,SIM0001394,H53083165,2023-09-16 00:00:00,,active,OtherCo Ltd
CUST_025,SIM0005625,H51229543,2025-06-20 00:00:00,,active,OtherCo Ltd
CUST_014,SIM0003179,H60012229,2023-09-27 00:00:00,,active,OtherCo Ltd
CUST_004,SIM0001019,H65290322,2023-12-10 00:00:00,,active,NextWave Telecom
CUST_002,SIM0007377,H45347950,2025-02-02 00:00:00,,active,GlobalNet Communications
CUST_020,SIM0009306,H28057333,2023-02-09 00:00:00,,active,OtherCo Ltd
CUST_021,SIM0008532,H74222304,2024-03-18 00:00:00,,active,OtherCo Ltd
CUST_024,SIM0007496,H96324899,2025-07-17 00:00:00,,active,OtherCo Ltd
CUST_002,SIM0005281,H96216169,2023-11-05 00:00:00,,active,GlobalNet Communications
CUST_023,SIM0007605,H19473041,2024-05-13 00:00:00,,active,OtherCo Ltd
CUST_019,SIM0001444,H24955904,2023-05-25 00:00:00,,active,OtherCo Ltd
CUST_016,SIM0009886,H56836763,2023-08-10 00:00:00,,active,OtherCo Ltd
CUST_014,SIM0009344,H70932651,2023-10-17 00:00:00,,active,OtherCo Ltd
CUST_008,SIM0001992,H18275058,2024-04-19 00:00:00,,active,OtherCo Ltd
CUST_010,SIM0010488,H62302191,2023-11-13 00:00:00,,suspended,OtherCo Ltd
CUST_006,SIM0005181,H32231789,2024-02-09 00:00:00,,active,OtherCo Ltd
CUST_019,SIM0004171,H87128938,2023-02-23 00:00:00,,active,OtherCo Ltd
CUST_025,SIM0000684,H55137718,2025-07-08 00:00:00,,active,OtherCo Ltd
CUST_012,SIM0007133,H74432315,2023-03-04 00:00:00,,active,OtherCo Ltd
CUST_022,SIM0008769,H62063641,2024-06-14 00:00:00,2024-10-26 00:00:00,active,OtherCo Ltd
CUST_017,SIM0005344,H93244241,2025-03-13 00:00:00,,suspended,OtherCo Ltd
CUST_013,SIM0008037,H51797810,2025-02-05 00:00:00,2025-08-26 00:00:00,active,OtherCo Ltd
CUST_017,SIM0005592,H85236856,2024-12-29 00:00:00,,suspended,OtherCo Ltd
CUST_008,SIM0001016,H29634879,2023-03-31 00:00:00,,active,OtherCo Ltd
CUST_004,SIM0000611,H23807765,2024-04-09 00:00:00,,active,NextWave Telecom
CUST_018,SIM0006985,H61771334,2024-04-20 00:00:00,,active,OtherCo Ltd
CUST_006,SIM0005190,H80896993,2023-12-23 00:00:00,,active,OtherCo Ltd
CUST_009,SIM0000835,H53856391,2023-09-02 00:00:00,,suspended,OtherCo Ltd
CUST_025,SIM0001470,H40462527,2023-08-27 00:00:00,,suspended,OtherCo Ltd
CUST_017,SIM0009475,H40743972,2023-11-16 00:00:00,,active,OtherCo Ltd
CUST_003,SIM0007910,H87789508,2023-02-24 00:00:00,,active,Britannia Mobile Ltd
CUST_004,SIM0003755,H27235246,2023-10-23 00:00:00,,active,NextWave Telecom
CUST_011,SIM0009579,H93822402,2024-10-28 00:00:00,,active,OtherCo Ltd
CUST_008,SIM0008098,H54082223,2024-08-20 00:00:00,,active,OtherCo Ltd
CUST_023,SIM0008544,H15386878,2025-03-10 00:00:00,,active,OtherCo Ltd
CUST_020,SIM0008318,H78749798,2025-03-30 00:00:00,,active,OtherCo Ltd
CUST_014,SIM0002183,H51678139,2023-11-30 00:00:00,,active,OtherCo Ltd
CUST_009,SIM0005094,H90678353,2023-11-03 00:00:00,,suspended,OtherCo Ltd
CUST_015,SIM0010709,H70349876,2023-10-30 00:00:00,,active,OtherCo Ltd
CUST_003,SIM0002136,H26192243,2024-02-18 00:00:00,,active,Britannia Mobile Ltd
CUST_005,SIM0010529,H81531855,2023-08-05 00:00:00,,active,SkyConnect Wireless
CUST_009,SIM0009910,H34115095,2024-01-23 00:00:00,,active,OtherCo Ltd
CUST_015,SIM0004778,H89406560,2024-08-27 00:00:00,2025-08-31 00:00:00,active,OtherCo Ltd
CUST_011,SIM0010732,H54040588,2024-11-09 00:00:00,,active,OtherCo Ltd
CUST_009,SIM0007426,H55061810,2024-02-11 00:00:00,,suspended,OtherCo Ltd
CUST_006,SIM0008054,H42758692,2024-11-13 00:00:00,,active,OtherCo Ltd
CUST_016,SIM0000920,H24623614,2025-04-18 00:00:00,,active,OtherCo Ltd
CUST_020,SIM0002181,H32896993,2024-01-02 00:00:00,,active,OtherCo Ltd
CUST_008,SIM0011365,H32593425,2024-07-25 00:00:00,,active,OtherCo Ltd
CUST_002,SIM0009960,H75560653,2025-04-20 00:00:00,2025-08-31 00:00:00,active,GlobalNet Communications
CUST_018,SIM0004468,H51440884,2024-03-23 00:00:00,,active,OtherCo Ltd
CUST_003,SIM0002689,H51040918,2024-04-08 00:00:00,,active,Britannia Mobile Ltd
CUST_018,SIM0000578,H76642946,2024-05-28 00:00:00,,active,OtherCo Ltd
CUST_025,SIM0006211,H34911282,2025-07-17 00:00:00,,active,OtherCo Ltd
CUST_025,SIM0011987,H20784414,2024-05-29 00:00:00,,active,OtherCo Ltd
CUST_003,SIM0008208,H48505968,2024-09-11 00:00:00,,active,Britannia Mobile Ltd
CUST_020,SIM0010271,H82862306,2024-04-09 00:00:00,,active,OtherCo Ltd
CUST_023,SIM0000208,H14820178,2025-04-11 00:00:00,,active,OtherCo Ltd
CUST_022,SIM0001337,H44019072,2024-07-07 00:00:00,,active,OtherCo Ltd
CUST_007,SIM0008659,H89024691,2023-12-25 00:00:00,,active,OtherCo Ltd
CUST_002,SIM0000565,H45071565,2023-01-05 00:00:00,,active,GlobalNet Communications
CUST_022,SIM0007953,H77505379,2025-03-16 00:00:00,,active,OtherCo Ltd
CUST_021,SIM0000990,H59962601,2025-07-06 00:00:00,,active,OtherCo Ltd
CUST_006,SIM0007342,H30546387,2024-06-30 00:00:00,,suspended,OtherCo Ltd
CUST_003,SIM0002445,H79911601,2024-09-24 00:00:00,2025-05-01 00:00:00,active,Britannia Mobile Ltd
CUST_008,SIM0008531,H39852981,2023-12-22 00:00:00,,active,OtherCo Ltd
CUST_022,SIM0009628,H91766568,2023-04-20 00:00:00,,active,OtherCo Ltd
CUST_007,SIM0006489,H12159032,2024-08-12 00:00:00,,suspended,OtherCo Ltd
CUST_023,SIM0000356,H23132720,2024-12-07 00:00:00,,active,OtherCo Ltd
CUST_025,SIM0009639,H68356957,2024-07-19 00:00:00,,active,OtherCo Ltd
CUST_013,SIM0004985,H38430766,2023-02-12 00:00:00,,active,OtherCo Ltd
CUST_022,SIM0000813,H72346984,2025-07-02 00:00:00,,active,OtherCo Ltd
CUST_002,SIM0000518,H14231697,2023-05-07 00:00:00,,active,GlobalNet Communications
CUST_018,SIM0003001,H68359494,2024-09-25 00:00:00,,active,OtherCo Ltd
CUST_010,SIM0009962,H99298565,2025-02-19 00:00:00,,active,OtherCo Ltd
CUST_019,SIM0006040,H75673656,2024-02-01 00:00:00,,active,OtherCo Ltd
CUST_021,SIM0009853,H57034901,2024-10-13 00:00:00,,active,OtherCo Ltd
CUST_016,SIM0002747,H46136471,2025-04-20 00:00:00,,suspended,OtherCo Ltd
CUST_019,SIM0002364,H77164143,2024-06-29 00:00:00,,active,OtherCo Ltd
CUST_012,SIM0009400,H35196116,2024-12-19 00:00:00,,active,OtherCo Ltd
CUST_010,SIM0008035,H33513319,2025-01-22 00:00:00,,active,OtherCo Ltd
CUST_003,SIM0008723,H49323474,2025-06-28 00:00:00,,active,Britannia Mobile Ltd
CUST_014,SIM0007058,H97718128,2024-11-02 00:00:00,2025-08-31 00:00:00,active,OtherCo Ltd
CUST_019,SIM0010033,H73131258,2024-03-01 00:00:00,,active,OtherCo Ltd
CUST_015,SIM0010988,H94283153,2024-01-31 00:00:00,,active,OtherCo Ltd
CUST_008,SIM0004392,H58255003,2024-09-26 00:00:00,,active,OtherCo Ltd
CUST_009,SIM0001838,H89150969,2025-05-23 00:00:00,,suspended,OtherCo Ltd
CUST_013,SIM0011070,H31821331,2023-10-14 00:00:00,,active,OtherCo Ltd
CUST_003,SIM0002236,H96685097,2023-03-25 00:00:00,,suspended,Britannia Mobile Ltd
CUST_003,SIM0001258,H87443749,2023-03-17 00:00:00,,active,Britannia Mobile Ltd
CUST_016,SIM0008685,H85012056,2023-12-28 00:00:00,,active,OtherCo Ltd
CUST_002,SIM0002335,H96404620,2024-02-15 00:00:00,,active,GlobalNet Communications
CUST_015,SIM0005337,H75067400,2025-02-12 00:00:00,,active,OtherCo Ltd
CUST_001,SIM0001929,H96073347,2024-03-31 00:00:00,,active,TelecomOne PLC
CUST_010,SIM0001487,H82465380,2024-09-04 00:00:00,,active,OtherCo Ltd
CUST_023,SIM0006391,H48768236,2023-01-02 00:00:00,,active,OtherCo Ltd
CUST_004,SIM0011607,H14948232,2024-07-05 00:00:00,,active,NextWave Telecom
CUST_017,SIM0011647,H94708994,2023-10-04 00:00:00,,suspended,OtherCo Ltd
CUST_020,SIM0011125,H96234581,2023-11-07 00:00:00,,active,OtherCo Ltd
CUST_008,SIM0009721,H73878797,2023-11-15 00:00:00,,suspended,OtherCo Ltd
CUST_013,SIM0004481,H75565527,2023-09-02 00:00:00,,active,OtherCo Ltd
CUST_018,SIM0009547,H98671509,2023-07-28 00:00:00,,active,OtherCo Ltd
CUST_008,SIM0008921,H90323818,2023-03-17 00:00:00,,active,OtherCo Ltd
CUST_009,SIM0011379,H37482368,2024-06-05 00:00:00,,active,OtherCo Ltd
CUST_014,SIM0011141,H54602148,2024-11-28 00:00:00,,active,OtherCo Ltd
CUST_012,SIM0001839,H40331503,2024-01-08 00:00:00,,active,OtherCo Ltd
CUST_023,SIM0001737,H47670586,2023-09-03 00:00:00,,active,OtherCo Ltd
CUST_002,SIM0012002,H43697954,2025-05-06 00:00:00,,active,GlobalNet Communications
CUST_014,SIM0010589,H82129605,2024-12-17 00:00:00,,suspended,OtherCo Ltd
CUST_015,SIM0000884,H94771587,2025-02-03 00:00:00,,active,OtherCo Ltd
